grau_medio,grau_var,path_length_medio,path_length_var,clustering_medio,clustering_var,betweenness_medio,betweenness_var,eigenvector_medio,eigenvector_var,id_pai,tipo,algoritmo,numero_amostra,tam_amostra,tam_rede_original,proporcao_amostra
2.0,0.12,14.075102040816326,86.98538009162849,0.0,0.0,0.27239795918367343,0.02986660968809292,0.07146370520927317,0.014892938837762102,4,ER,RW,5,50,500,0.1
2.3066666666666666,0.6659555555555556,9.961252796420581,39.92735771461746,0.0,0.0,0.06054900538122014,0.004060530859515054,0.04741401043276858,0.004418578281347979,4,ER,RW,5,150,500,0.3
2.544,1.360064,7.532979919678715,14.733667344978308,0.0,0.0,0.026342660966446427,0.0010317331379368162,0.037697280070237385,0.0025789150753060845,4,ER,RW,5,250,500,0.5
3.4,3.5085714285714285,4.871322144903806,1.7970973514007207,0.007219954648526077,0.0034200638828471666,0.011124488922137373,0.0001693441050777402,0.03957078024639309,0.0012912962078345232,4,ER,RW,5,350,500,0.7
2.0,0.12,13.369795918367346,78.74243465222824,0.0,0.0,0.25770408163265307,0.03253521131241612,0.07415752640320088,0.014500661277758566,4,ER,RW,6,50,500,0.1
2.32,0.7376,8.474451901565995,12.147691813682066,0.00888888888888889,0.006958024691358022,0.050503053388959426,0.002101098043853177,0.03462259010466215,0.005467942921111217,4,ER,RW,6,150,500,0.3
2.672,1.492416,6.285526104417671,4.101125446105709,0.0068095238095238105,0.004403176870748298,0.021312605259748672,0.0006655681339940785,0.04415669522804592,0.0020501862665374656,4,ER,RW,6,250,500,0.5
3.2285714285714286,2.6106122448979585,5.253491608677855,2.2060326306090783,0.0065782312925170075,0.003300053727613495,0.012222677036430615,0.0001855826781263826,0.040319628538357986,0.0012314704116716852,4,ER,RW,6,350,500,0.7
1.96,0.03840000000000001,17.0,136.0,0.0,0.0,0.33333333333333337,0.02505668934240363,0.12858269321644344,0.003466491005205997,4,ER,RW,7,50,500,0.1
2.24,0.6224000000000001,9.871409395973155,25.375052823446392,0.0,0.0,0.05994195537819698,0.0035010708248656495,0.036667622335630444,0.0053221521389182425,4,ER,RW,7,150,500,0.3
2.848,1.6408960000000001,5.794538152610442,3.219697075853615,0.002,0.00032933333333333333,0.019332815131493715,0.0003677822216808074,0.04865009069638573,0.0016331686752334422,4,ER,RW,7,250,500,0.5
3.4,3.577142857142857,4.88792468276709,1.7619295039466347,0.006330716902145474,0.0033262858358655604,0.011172197364273245,0.000164351013300837,0.03721178806448958,0.0014724256861863676,4,ER,RW,7,350,500,0.7
2.04,0.19839999999999997,11.62938775510204,49.98672819658476,0.04333333333333333,0.038677777777777776,0.22144557823129252,0.027478483791475772,0.055447571951821165,0.016925566764647616,4,ER,RW,8,50,500,0.1
2.3866666666666667,0.9838222222222219,7.142460850111857,6.769503563903528,0.007925925925925927,0.0067923237311385476,0.04150311385210714,0.0017311884427328938,0.029924401728417312,0.0057711968478629605,4,ER,RW,8,150,500,0.3
2.656,1.417664,6.4334779116465866,4.227647100917728,0.01342222222222222,0.01204404148148148,0.021909185127607204,0.0005412266231929041,0.02827013855097529,0.0032007992663086607,4,ER,RW,8,250,500,0.5
3.354285714285714,3.1087673469387753,4.94385591485878,1.7406873832509335,0.00626077097505669,0.0057055405360935,0.011332919295571207,0.00015841742210609015,0.040275860796868714,0.001234997894214111,4,ER,RW,8,350,500,0.7
2.0,0.12,11.732244897959184,52.72177659308621,0.0,0.0,0.22358843537414966,0.018144101126845294,0.07151615669170795,0.01488543933204707,4,ER,RW,9,50,500,0.1
2.28,0.6282666666666665,8.85020134228188,14.334428371094395,0.014444444444444447,0.013309876543209876,0.053041900961364054,0.002048022286533213,0.04216032584242056,0.004889173591527592,4,ER,RW,9,150,500,0.3
2.552,1.2392959999999997,7.075566265060241,5.771960422315769,0.00986666666666667,0.008160426666666666,0.02449825106879129,0.0007030879579299263,0.039959094894278714,0.002403270735230028,4,ER,RW,9,250,500,0.5
3.2742857142857145,2.736195918367347,5.205173966434711,2.1271218178732156,0.014108843537414966,0.00916695932250451,0.012083833236881352,0.000193272470337304,0.036779390538455144,0.0015044192887626532,4,ER,RW,9,350,500,0.7
2.08,0.2736,8.950204081632654,24.744459142024155,0.0,0.0,0.1656292517006803,0.01760547659540006,0.08342775093122537,0.013039810374557424,4,ER,RW,10,50,500,0.1
2.3466666666666667,0.6664888888888889,8.395078299776287,11.252861682907174,0.0,0.0,0.04996674526875869,0.0022930689107057397,0.04155269578182327,0.004940040139929911,4,ER,RW,10,150,500,0.3
2.592,1.049536,7.021975903614458,6.343356417090047,0.004933333333333334,0.0041045511111111104,0.024282160901671197,0.0005812721461390535,0.04483892065670469,0.0019894711943417415,4,ER,RW,10,250,500,0.5
3.262857142857143,2.8566204081632645,5.1476545231273025,2.110821964968285,0.015773242630385487,0.011692413469696267,0.011918547480250865,0.0001860776080925783,0.03736590604305522,0.0014609319227244257,4,ER,RW,10,350,500,0.7
2.0,0.04,16.92326530612245,134.7663566847147,0.0,0.0,0.331734693877551,0.025976767203480026,0.05485545532999633,0.016990879020538772,7,ER,RW,1,50,500,0.1
2.3866666666666667,0.7971555555555554,7.706666666666667,9.367199403430275,0.0,0.0,0.04531531531531531,0.0018036676343627914,0.035098025268626924,0.005434795288909492,7,ER,RW,1,150,500,0.3
2.792,1.684736,5.885686746987952,3.2901292673343976,0.006533333333333333,0.004326204444444445,0.019700349786241737,0.0004607325423147728,0.03886852586219193,0.0024892376973001174,7,ER,RW,1,250,500,0.5
3.462857142857143,3.340048979591837,4.840818665575113,1.7069904063319077,0.00582312925170068,0.0007765543986302002,0.011036835245905492,0.0001487712430273292,0.03913817295584444,0.0013253462748212639,7,ER,RW,1,350,500,0.7
2.12,0.3456,6.644897959183673,10.529412744689711,0.0,0.0,0.11760204081632651,0.01436281854011446,0.08986501031792449,0.011924279920559326,7,ER,RW,2,50,500,0.1
2.52,1.1829333333333334,6.201431767337808,4.550297726328644,0.011555555555555557,0.007303506172839507,0.03514480923876897,0.0016712754361748832,0.045085058076886605,0.004634004204870428,7,ER,RW,2,150,500,0.3
2.904,2.4867840000000005,5.4714859437751,2.9194520088385665,0.01081904761904762,0.00812870784580499,0.01803018525715766,0.0005081583949892218,0.03935741955494987,0.002450993525975649,7,ER,RW,2,250,500,0.5
